Time [s],MOSI,MISO,SPI_CLK,SPI_SS,PKT_flag,RESET_n
4.360768958,1,0,1,0,0,1
4.360769917,1,0,0,0,0,1
4.360773875,1,0,1,0,0,1
4.360774833,1,0,0,0,0,1
4.360775792,1,0,1,0,0,1
4.360776708,1,0,0,0,0,1
4.360777667,1,0,1,0,0,1
4.360778625,1,0,0,0,0,1
4.360779583,1,0,1,0,0,1
4.360780500,1,0,0,0,0,1
4.360781458,1,0,1,0,0,1
4.360782417,1,0,0,0,0,1
4.360783375,1,1,1,0,0,1
4.360784292,1,1,0,0,0,1
4.360785250,1,0,1,0,0,1
4.360786208,1,0,0,0,0,1
4.360787167,1,0,1,0,0,1
4.360788125,1,0,0,0,0,1
4.360790083,1,0,0,1,0,1
4.360791417,1,1,0,1,0,1
4.362725375,1,0,0,0,0,1
4.362727500,1,0,1,0,0,1
4.362728458,1,0,0,0,0,1
4.362729417,0,0,1,0,0,1
4.362730375,0,0,0,0,0,1
4.362731292,0,0,1,0,0,1
4.362731333,1,0,1,0,0,1
4.362732250,1,0,0,0,0,1
4.362733208,1,1,1,0,0,1
4.362734167,1,1,0,0,0,1
4.362735083,1,1,1,0,0,1
4.362735125,0,0,1,0,0,1
4.362736042,0,0,0,0,0,1
4.362737000,0,0,1,0,0,1
4.362737958,0,0,0,0,0,1
4.362738875,0,0,1,0,0,1
4.362738917,0,1,1,0,0,1
4.362739833,0,1,0,0,0,1
4.362740792,0,0,1,0,0,1
4.362741750,0,0,0,0,0,1
4.362745542,1,0,1,0,0,1
4.362746500,1,0,0,0,0,1
4.362747417,1,0,1,0,0,1
4.362748375,1,0,0,0,0,1
4.362749333,1,0,1,0,0,1
4.362750292,1,0,0,0,0,1
4.362751208,1,0,1,0,0,1
4.362751250,1,1,1,0,0,1
4.362752167,1,1,0,0,0,1
4.362753125,1,0,1,0,0,1
4.362754083,1,0,0,0,0,1
4.362755000,1,0,1,0,0,1
4.362755958,1,0,0,0,0,1
4.362756917,1,1,1,0,0,1
4.362757875,1,1,0,0,0,1
4.362758833,1,0,1,0,0,1
4.362759750,1,0,0,0,0,1
4.362763750,1,0,1,0,0,1
4.362764667,1,0,0,0,0,1
4.362765625,1,0,1,0,0,1
4.362766583,1,0,0,0,0,1
4.362767542,1,0,1,0,0,1
4.362768458,1,0,0,0,0,1
4.362769417,1,0,1,0,0,1
4.362770375,1,0,0,0,0,1
4.362771333,1,0,1,0,0,1
4.362772292,1,0,0,0,0,1
4.362773208,1,1,1,0,0,1
4.362774167,1,1,0,0,0,1
4.362775125,1,0,1,0,0,1
4.362776083,1,0,0,0,0,1
4.362777000,1,0,1,0,0,1
4.362777958,1,0,0,0,0,1
4.362779958,1,0,0,1,0,1
4.362781250,1,1,0,1,0,1
4.364715292,1,0,0,0,0,1
4.364717458,1,0,1,0,0,1
4.364718417,1,0,0,0,0,1
4.364719375,0,0,1,0,0,1
4.364720292,0,0,0,0,0,1
4.364721250,1,0,1,0,0,1
4.364722208,1,0,0,0,0,1
4.364723167,1,1,1,0,0,1
4.364724083,1,1,0,0,0,1
4.364725042,0,0,1,0,0,1
4.364726000,0,0,0,0,0,1
4.364726958,0,0,1,0,0,1
4.364727875,0,0,0,0,0,1
4.364728833,0,1,1,0,0,1
4.364729792,0,1,0,0,0,1
4.364730750,0,0,1,0,0,1
4.364731708,0,0,0,0,0,1
4.364735500,1,0,1,0,0,1
4.364736417,1,0,0,0,0,1
4.364737375,1,0,1,0,0,1
4.364738333,1,0,0,0,0,1
4.364739292,1,0,1,0,0,1
4.364740208,1,0,0,0,0,1
4.364741167,1,1,1,0,0,1
4.364742125,1,1,0,0,0,1
4.364743083,1,0,1,0,0,1
4.364744000,1,0,0,0,0,1
4.364744958,1,0,1,0,0,1
4.364745917,1,0,0,0,0,1
4.364746875,1,1,1,0,0,1
4.364747833,1,1,0,0,0,1
4.364748750,1,0,1,0,0,1
4.364749708,1,0,0,0,0,1
4.364753667,1,0,1,0,0,1
4.364754625,1,0,0,0,0,1
4.364755583,1,0,1,0,0,1
4.364756542,1,0,0,0,0,1
4.364757500,1,0,1,0,0,1
4.364758417,1,0,0,0,0,1
4.364759375,1,0,1,0,0,1
4.364760333,1,0,0,0,0,1
4.364761292,1,0,1,0,0,1
4.364762208,1,0,0,0,0,1
4.364763167,1,1,1,0,0,1
4.364764125,1,1,0,0,0,1
4.364765083,1,0,1,0,0,1
4.364766000,1,0,0,0,0,1
4.364766958,1,0,1,0,0,1
4.364767917,1,0,0,0,0,1
4.364769917,1,0,0,1,0,1
4.364771167,1,1,0,1,0,1
4.366707667,1,0,0,0,0,1
4.366709833,1,0,1,0,0,1
4.366710792,1,0,0,0,0,1
4.366711708,1,0,1,0,0,1
4.366711750,0,0,1,0,0,1
4.366712667,0,0,0,0,0,1
4.366713625,1,0,1,0,0,1
4.366714583,1,0,0,0,0,1
4.366715500,1,1,1,0,0,1
4.366716458,1,1,0,0,0,1
4.366717417,0,0,1,0,0,1
4.366718375,0,0,0,0,0,1
4.366719292,0,0,1,0,0,1
4.366720250,0,0,0,0,0,1
4.366721208,0,1,1,0,0,1
4.366722167,0,1,0,0,0,1
4.366723083,0,1,1,0,0,1
4.366723125,0,0,1,0,0,1
4.366724042,0,0,0,0,0,1
4.366727833,1,0,1,0,0,1
4.366728792,1,0,0,0,0,1
4.366729750,1,0,1,0,0,1
4.366730708,1,0,0,0,0,1
4.366731625,1,0,1,0,0,1
4.366732583,1,0,0,0,0,1
4.366733542,1,1,1,0,0,1
4.366734500,1,1,0,0,0,1
4.366735417,1,0,1,0,0,1
4.366736375,1,0,0,0,0,1
4.366737333,1,0,1,0,0,1
4.366738292,1,0,0,0,0,1
4.366739208,1,1,1,0,0,1
4.366740167,1,1,0,0,0,1
4.366741125,1,0,1,0,0,1
4.366742083,1,0,0,0,0,1
4.366746042,1,0,1,0,0,1
4.366747000,1,0,0,0,0,1
4.366747958,1,0,1,0,0,1
4.366748875,1,0,0,0,0,1
4.366749833,1,0,1,0,0,1
4.366750792,1,0,0,0,0,1
4.366751750,1,0,1,0,0,1
4.366752667,1,0,0,0,0,1
4.366753625,1,0,1,0,0,1
4.366754583,1,0,0,0,0,1
4.366755542,1,1,1,0,0,1
4.366756458,1,1,0,0,0,1
4.366757417,1,0,1,0,0,1
4.366758375,1,0,0,0,0,1
4.366759333,1,0,1,0,0,1
4.366760292,1,0,0,0,0,1
4.366762250,1,0,0,1,0,1
4.366763500,1,1,0,1,0,1
4.368696208,1,0,0,0,0,1
4.368698375,1,0,1,0,0,1
4.368699292,1,0,0,0,0,1
4.368700250,0,0,1,0,0,1
4.368701208,0,0,0,0,0,1
4.368702167,1,0,1,0,0,1
4.368703083,1,0,0,0,0,1
4.368704042,1,1,1,0,0,1
4.368705000,1,1,0,0,0,1
4.368705958,0,0,1,0,0,1
4.368706875,0,0,0,0,0,1
4.368707833,0,0,1,0,0,1
4.368708792,0,0,0,0,0,1
4.368709750,0,1,1,0,0,1
4.368710708,0,1,0,0,0,1
