Time[s], MOSI, MISO, SCLK, CSC, PKT, RET
0.568400750000000, 0, 0, 0, 0, 0, 1
0.568409000000000, 0, 0, 1, 0, 0, 1
0.568409625000000, 0, 0, 0, 0, 0, 1
0.568417875000000, 0, 0, 1, 0, 0, 1
0.568418375000000, 0, 0, 0, 0, 0, 1
0.568426625000000, 0, 0, 1, 0, 0, 1
0.568427125000000, 0, 0, 0, 0, 0, 1
0.568435375000000, 0, 0, 1, 0, 0, 1
0.568435875000000, 0, 0, 0, 0, 0, 1
0.568444125000000, 0, 0, 1, 0, 0, 1
0.568444750000000, 0, 0, 0, 0, 0, 1
0.568452875000000, 0, 0, 1, 0, 0, 1
0.568453000000000, 0, 1, 1, 0, 0, 1
0.568453500000000, 0, 1, 0, 0, 0, 1
0.568465625000000, 0, 0, 1, 0, 0, 1
0.568466125000000, 0, 0, 0, 0, 0, 1
0.568474375000000, 0, 0, 1, 0, 0, 1
0.568474875000000, 0, 0, 0, 0, 0, 1
0.568483125000000, 0, 0, 1, 0, 0, 1
0.568483750000000, 0, 0, 0, 0, 0, 1
0.568492000000000, 0, 0, 1, 0, 0, 1
0.568492500000000, 0, 0, 0, 0, 0, 1
0.568500750000000, 0, 0, 1, 0, 0, 1
0.568501250000000, 0, 0, 0, 0, 0, 1
0.568509500000000, 0, 0, 1, 0, 0, 1
0.568510000000000, 0, 0, 0, 0, 0, 1
0.568518250000000, 0, 0, 1, 0, 0, 1
0.568518750000000, 0, 0, 0, 0, 0, 1
0.568527000000000, 0, 1, 1, 0, 0, 1
0.568527625000000, 0, 1, 0, 0, 0, 1
0.568531875000000, 0, 1, 0, 1, 0, 1
0.568536875000000, 0, 1, 0, 0, 0, 1
0.568545125000000, 0, 0, 1, 0, 0, 1
0.568545625000000, 0, 0, 0, 0, 0, 1
0.568553875000000, 0, 0, 1, 0, 0, 1
0.568554375000000, 0, 0, 0, 0, 0, 1
0.568562625000000, 0, 0, 1, 0, 0, 1
0.568563125000000, 0, 0, 0, 0, 0, 1
0.568571375000000, 0, 0, 1, 0, 0, 1
0.568572000000000, 0, 0, 0, 0, 0, 1
0.568578750000000, 1, 0, 0, 0, 0, 1
0.568580250000000, 1, 0, 1, 0, 0, 1
0.568580750000000, 1, 0, 0, 0, 0, 1
0.568588000000000, 0, 0, 0, 0, 0, 1
0.568589000000000, 0, 0, 1, 0, 0, 1
0.568589500000000, 0, 0, 0, 0, 0, 1
0.568597750000000, 0, 0, 1, 0, 0, 1
0.568598250000000, 0, 0, 0, 0, 0, 1
0.568606500000000, 0, 1, 1, 0, 0, 1
0.568607125000000, 0, 1, 0, 0, 0, 1
0.568619250000000, 0, 0, 1, 0, 0, 1
0.568619750000000, 0, 0, 0, 0, 0, 1
0.568626500000000, 1, 0, 0, 0, 0, 1
0.568628000000000, 1, 0, 1, 0, 0, 1
0.568628500000000, 1, 0, 0, 0, 0, 1
0.568636750000000, 1, 0, 1, 0, 0, 1
0.568637250000000, 1, 0, 0, 0, 0, 1
0.568644625000000, 0, 0, 0, 0, 0, 1
0.568645500000000, 0, 0, 1, 0, 0, 1
0.568646125000000, 0, 0, 0, 0, 0, 1
0.568652875000000, 1, 0, 0, 0, 0, 1
0.568654250000000, 1, 0, 1, 0, 0, 1
0.568654875000000, 1, 0, 0, 0, 0, 1
0.568663125000000, 1, 0, 1, 0, 0, 1
0.568663625000000, 1, 0, 0, 0, 0, 1
0.568670875000000, 0, 0, 0, 0, 0, 1
0.568671875000000, 0, 0, 1, 0, 0, 1
0.568672375000000, 0, 0, 0, 0, 0, 1
