Time[s], MOSI, MISO, SCLK, CSC, PKT, RET
0.567840125000000, 1, 0, 0, 0, 0, 1
0.567841500000000, 1, 0, 1, 0, 0, 1
0.567842125000000, 1, 0, 0, 0, 0, 1
0.567850250000000, 1, 0, 1, 0, 0, 1
0.567850875000000, 1, 0, 0, 0, 0, 1
0.567859000000000, 1, 0, 1, 0, 0, 1
0.567859625000000, 1, 0, 0, 0, 0, 1
0.567867750000000, 1, 0, 1, 0, 0, 1
0.567868375000000, 1, 0, 0, 0, 0, 1
0.567876500000000, 1, 0, 1, 0, 0, 1
0.567877125000000, 1, 0, 0, 0, 0, 1
0.567885250000000, 1, 0, 1, 0, 0, 1
