Time [s],MOSI,MISO,SPI_CLK,SPI_SS,PKT_flag,RESET_n
3.600995458,0,0,1,0,1,1
3.600996375,0,0,0,0,1,1
3.600997333,0,0,1,0,1,1
3.600998292,0,0,0,0,1,1
3.600999250,0,0,1,0,1,1
3.601000208,0,0,0,0,1,1
3.601001125,0,1,1,0,1,1
3.601002083,0,1,0,0,1,1
3.601003958,0,1,0,1,1,1
3.601005958,0,1,0,0,1,1
3.601008083,0,0,1,0,1,1
3.601008125,1,0,1,0,1,1
3.601009042,1,0,0,0,1,1
3.601010000,0,0,1,0,1,1
3.601010958,0,0,0,0,1,1
3.601011875,0,0,1,0,1,1
3.601012833,0,0,0,0,1,1
3.601013792,0,0,1,0,1,1
3.601014750,0,0,0,0,1,1
3.601015667,0,0,1,0,1,1
3.601016625,0,0,0,0,1,1
3.601017583,1,0,1,0,1,1
3.601018542,1,0,0,0,1,1
